     t     ,   ref   ,   pj0    ,    vj0    ,    tj0    ,    pj1    ,    vj1    ,    tj1    ,    pj2    ,    vj2    ,    tj2    ,    pj3    ,    vj3    ,    tj3    ,    pj4    ,    vj4    ,    tj4    ,    pj5    ,    vj5    ,    tj5    
   0.10300,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00007,    0.00000,   -1.28517,   -1.57084,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.08697,    0.00001,    0.00000,   -0.14242
   0.10400,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.88031,    0.00002,    0.00000,   -1.51364,   -1.57084,    0.00000,    0.12770,   -0.00006,    0.00000,   -0.07674,    0.00002,    0.00000,   -0.15259
   0.10500,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.88031,    0.00002,    0.00000,   -1.27089,   -1.57084,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.14751
   0.10600,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57081,    0.00000,    0.79228,    0.00004,    0.00000,   -1.54220,   -1.57082,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.11699
   0.10700,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57081,    0.00000,    0.88031,    0.00004,    0.00000,   -1.44225,   -1.57083,    0.00000,    0.09705,   -0.00002,    0.00000,   -0.07674,    0.00002,    0.00000,   -0.11190
   0.10800,    0.00000,    0.00005,    0.00000,    0.02900,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.47081,   -1.57084,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.08697,    0.00004,    0.00000,   -0.13225
   0.10900,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57078,    0.00000,    0.90965,    0.00002,    0.00000,   -1.44225,   -1.57084,    0.00000,    0.09705,   -0.00001,    0.00000,   -0.06651,    0.00001,    0.00000,   -0.15768
   0.11000,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.82162,    0.00004,    0.00000,   -1.24233,   -1.57087,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.09720,    0.00001,    0.00000,   -0.14242
   0.11100,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57081,    0.00000,    0.93900,    0.00002,    0.00000,   -1.54220,   -1.57086,    0.00000,    0.08173,    0.00000,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.14242
   0.11200,    0.00000,    0.00001,    0.00000,   -0.08701,   -1.57084,    0.00000,    0.90965,    0.00008,    0.00000,   -1.51364,   -1.57084,    0.00000,    0.13280,   -0.00001,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.18311
   0.11300,    0.00000,    0.00001,    0.00000,    0.08701,   -1.57081,    0.00000,    0.88031,    0.00007,    0.00000,   -1.38513,   -1.57083,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.08697,    0.00001,    0.00000,   -0.10681
   0.11400,    0.00000,    0.00001,    0.00000,    0.08701,   -1.57083,    0.00000,    0.85097,    0.00006,    0.00000,   -1.34229,   -1.57083,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.15768
   0.11500,    0.00000,    0.00002,    0.00000,    0.05801,   -1.57081,    0.00000,    0.76293,    0.00006,    0.00000,   -1.17093,   -1.57083,    0.00000,    0.13791,   -0.00004,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.11699
   0.11600,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.88031,    0.00002,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.09720,    0.00004,    0.00000,   -0.17294
   0.11700,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57084,    0.00000,    0.82162,    0.00005,    0.00000,   -1.44225,   -1.57083,    0.00000,    0.12770,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.15768
   0.11800,    0.00000,    0.00002,    0.00000,    0.05801,   -1.57082,    0.00000,    0.88031,    0.00006,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.11237,   -0.00007,    0.00000,   -0.09209,    0.00002,    0.00000,   -0.15768
   0.11900,    0.00000,    0.00006,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.88031,    0.00001,    0.00000,   -1.28517,   -1.57086,    0.00000,    0.07662,   -0.00004,    0.00000,   -0.09209,    0.00001,    0.00000,   -0.12716
   0.12000,    0.00000,    0.00004,    0.00000,   -0.08701,   -1.57080,    0.00000,    0.85097,    0.00007,    0.00000,   -1.39941,   -1.57084,    0.00000,    0.12259,   -0.00007,    0.00000,   -0.05116,   -0.00001,    0.00000,   -0.13225
   0.12100,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57082,    0.00000,    0.82162,    0.00005,    0.00000,   -1.45652,   -1.57081,    0.00000,    0.10727,   -0.00007,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.14242
   0.12200,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57082,    0.00000,    0.85097,    0.00010,    0.00000,   -1.42797,   -1.57083,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.05628,   -0.00001,    0.00000,   -0.14242
   0.12300,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57080,    0.00000,    0.85097,    0.00002,    0.00000,   -1.31373,   -1.57083,    0.00000,    0.08173,   -0.00004,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.13733
   0.12400,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.82162,    0.00005,    0.00000,   -1.39941,   -1.57082,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.15259
   0.12500,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00005,    0.00000,   -1.37085,   -1.57083,    0.00000,    0.12770,   -0.00004,    0.00000,   -0.09720,    0.00002,    0.00000,   -0.16276
   0.12600,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57081,    0.00000,    0.82162,   -0.00001,    0.00000,   -1.41369,   -1.57086,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.05628,   -0.00002,    0.00000,   -0.13733
   0.12700,    0.00000,    0.00000,    0.00000,   -0.11602,   -1.57078,    0.00000,    0.88031,    0.00004,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.13791,   -0.00002,    0.00000,   -0.07674,    0.00001,    0.00000,   -0.12207
   0.12800,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57083,    0.00000,    0.88031,    0.00004,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.14751
   0.12900,    0.00000,    0.00005,    0.00000,   -0.05801,   -1.57078,    0.00000,    0.88031,    0.00006,    0.00000,   -1.27089,   -1.57083,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.08697,    0.00002,    0.00000,   -0.14751
   0.13000,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57082,    0.00000,    0.90965,    0.00005,    0.00000,   -1.47081,   -1.57084,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.13225
   0.13100,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57080,    0.00000,    0.88031,    0.00002,    0.00000,   -1.42797,   -1.57084,    0.00000,    0.08173,   -0.00006,    0.00000,   -0.09209,    0.00002,    0.00000,   -0.14242
   0.13200,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.82162,    0.00006,    0.00000,   -1.51364,   -1.57082,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.04604,   -0.00001,    0.00000,   -0.14751
   0.13300,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.88031,    0.00004,    0.00000,   -1.38513,   -1.57081,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.10744,   -0.00001,    0.00000,   -0.12207
   0.13400,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.88031,    0.00006,    0.00000,   -1.64216,   -1.57082,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.07163,    0.00002,    0.00000,   -0.12716
   0.13500,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57080,    0.00000,    0.93900,    0.00004,    0.00000,   -1.39941,   -1.57086,    0.00000,    0.12259,   -0.00006,    0.00000,   -0.04093,    0.00004,    0.00000,   -0.14242
   0.13600,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.79228,    0.00006,    0.00000,   -1.37085,   -1.57082,    0.00000,    0.10727,   -0.00006,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.15768
   0.13700,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.76293,    0.00001,    0.00000,   -1.45652,   -1.57084,    0.00000,    0.11237,   -0.00007,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.12716
   0.13800,    0.00000,    0.00002,    0.00000,   -0.08701,   -1.57080,    0.00000,    0.82162,    0.00004,    0.00000,   -1.42797,   -1.57084,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.18311
   0.13900,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00001,    0.00000,   -1.41369,   -1.57087,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08186,    0.00001,    0.00000,   -0.10681
   0.14000,    0.00000,    0.00004,    0.00000,   -0.14502,   -1.57078,    0.00000,    0.90965,    0.00006,    0.00000,   -1.28517,   -1.57081,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.15259
   0.14100,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.85097,    0.00004,    0.00000,   -1.42797,   -1.57083,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.07163,   -0.00004,    0.00000,   -0.14751
   0.14200,    0.00000,    0.00004,    0.00000,   -0.08701,   -1.57078,    0.00000,    0.88031,    0.00006,    0.00000,   -1.31373,   -1.57084,    0.00000,    0.08683,   -0.00004,    0.00000,   -0.04604,    0.00000,    0.00000,   -0.10173
   0.14300,    0.00000,    0.00000,    0.00000,   -0.02900,   -1.57082,    0.00000,    0.82162,    0.00008,    0.00000,   -1.15665,   -1.57084,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.09209,   -0.00002,    0.00000,   -0.19837
   0.14400,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57077,    0.00000,    0.85097,    0.00002,    0.00000,   -1.57076,   -1.57084,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.10173
   0.14500,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57080,    0.00000,    0.93900,    0.00004,    0.00000,   -1.42797,   -1.57086,    0.00000,    0.10216,    0.00000,    0.00000,   -0.11767,    0.00000,    0.00000,   -0.11699
   0.14600,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57083,    0.00000,    0.90965,    0.00004,    0.00000,   -1.52792,   -1.57083,    0.00000,    0.08173,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14751
   0.14700,    0.00000,    0.00000,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00002,    0.00000,   -1.44225,   -1.57083,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.15259
   0.14800,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57082,    0.00000,    0.96834,    0.00004,    0.00000,   -1.55648,   -1.57083,    0.00000,    0.08173,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14751
   0.14900,    0.00000,    0.00001,    0.00000,    0.08701,   -1.57078,    0.00000,    0.85097,    0.00002,    0.00000,   -1.39941,   -1.57086,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.09720,   -0.00002,    0.00000,   -0.12207
   0.15000,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57083,    0.00000,    0.85097,    0.00001,    0.00000,   -1.32801,   -1.57082,    0.00000,    0.14813,   -0.00007,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.12716
   0.15100,    0.00000,    0.00006,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.82162,    0.00005,    0.00000,   -1.27089,   -1.57083,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08697,   -0.00004,    0.00000,   -0.16276
   0.15200,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57082,    0.00000,    0.90965,    0.00007,    0.00000,   -1.34229,   -1.57082,    0.00000,    0.14302,   -0.00006,    0.00000,   -0.07163,   -0.00004,    0.00000,   -0.14751
   0.15300,    0.00000,    0.00002,    0.00000,    0.08701,   -1.57082,    0.00000,    0.93900,    0.00004,    0.00000,   -1.39941,   -1.57084,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.13225
   0.15400,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.90965,    0.00001,    0.00000,   -1.31373,   -1.57084,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.13302,   -0.00001,    0.00000,   -0.12716
   0.15500,    0.00000,    0.00002,    0.00000,    0.05801,   -1.57083,    0.00000,    0.88031,    0.00007,    0.00000,   -1.28517,   -1.57082,    0.00000,    0.09705,   -0.00010,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.13733
   0.15600,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57083,    0.00000,    0.90965,    0.00000,    0.00000,   -1.47081,   -1.57083,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.15259
   0.15700,    0.00000,    0.00005,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.82162,    0.00000,    0.00000,   -1.47081,   -1.57083,    0.00000,    0.12259,   -0.00006,    0.00000,   -0.08697,   -0.00004,    0.00000,   -0.14242
   0.15800,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00005,    0.00000,   -1.45652,   -1.57083,    0.00000,    0.09705,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14242
   0.15900,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.93900,    0.00006,    0.00000,   -1.29945,   -1.57081,    0.00000,    0.07662,   -0.00007,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.14751
   0.16000,    0.00000,   -0.00001,    0.00000,    0.05801,   -1.57080,    0.00000,    0.90965,    0.00005,    0.00000,   -1.29945,   -1.57082,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.10744,   -0.00001,    0.00000,   -0.13733
   0.16100,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57075,    0.00000,    0.96834,    0.00004,    0.00000,   -1.25661,   -1.57083,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14242
   0.16200,    0.00000,    0.00004,    0.00000,    0.08701,   -1.57083,    0.00000,    0.93900,    0.00002,    0.00000,   -1.39941,   -1.57086,    0.00000,    0.13791,   -0.00007,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.12207
   0.16300,    0.00000,    0.00004,    0.00000,    0.08701,   -1.57081,    0.00000,    0.88031,    0.00006,    0.00000,   -1.47081,   -1.57086,    0.00000,    0.12259,   -0.00006,    0.00000,   -0.09209,    0.00001,    0.00000,   -0.13733
   0.16400,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57080,    0.00000,    0.85097,    0.00002,    0.00000,   -1.52792,   -1.57081,    0.00000,    0.12770,   -0.00007,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.09664
   0.16500,    0.00000,    0.00000,    0.00000,   -0.05801,   -1.57080,    0.00000,    0.85097,    0.00005,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.12207
   0.16600,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57087,    0.00000,    0.85097,    0.00006,    0.00000,   -1.31373,   -1.57084,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.11767,   -0.00001,    0.00000,   -0.15259
   0.16700,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57078,    0.00000,    0.88031,    0.00004,    0.00000,   -1.34229,   -1.57083,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.17802
   0.16800,    0.00000,    0.00000,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.85097,    0.00006,    0.00000,   -1.31373,   -1.57086,    0.00000,    0.13280,   -0.00005,    0.00000,   -0.11255,    0.00001,    0.00000,   -0.13733
   0.16900,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.96834,    0.00004,    0.00000,   -1.54220,   -1.57083,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.07674,   -0.00001,    0.00000,   -0.15768
   0.17000,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57083,    0.00000,    0.90965,    0.00004,    0.00000,   -1.42797,   -1.57086,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.09720,    0.00001,    0.00000,   -0.15768
   0.17100,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.96834,    0.00006,    0.00000,   -1.12809,   -1.57083,    0.00000,    0.08173,   -0.00004,    0.00000,   -0.11255,    0.00002,    0.00000,   -0.12716
   0.17200,    0.00000,    0.00001,    0.00000,   -0.08701,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.31373,   -1.57087,    0.00000,    0.12259,   -0.00007,    0.00000,   -0.06139,    0.00000,    0.00000,   -0.11699
   0.17300,    0.00000,    0.00002,    0.00000,   -0.08701,   -1.57081,    0.00000,    0.90965,    0.00005,    0.00000,   -1.37085,   -1.57083,    0.00000,    0.09705,   -0.00001,    0.00000,   -0.10232,    0.00002,    0.00000,   -0.09664
   0.17400,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57081,    0.00000,    0.90965,    0.00002,    0.00000,   -1.51364,   -1.57083,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.14751
   0.17500,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57078,    0.00000,    0.88031,    0.00002,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.13791,   -0.00007,    0.00000,   -0.04604,   -0.00001,    0.00000,   -0.13225
   0.17600,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.85097,    0.00004,    0.00000,   -1.28517,   -1.57084,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.12207
   0.17700,    0.00000,    0.00002,    0.00000,    0.05801,   -1.57083,    0.00000,    0.85097,    0.00002,    0.00000,   -1.37085,   -1.57084,    0.00000,    0.11237,   -0.00007,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14242
   0.17800,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00006,    0.00000,   -1.42797,   -1.57082,    0.00000,    0.08683,   -0.00002,    0.00000,   -0.06139,   -0.00005,    0.00000,   -0.14751
   0.17900,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57081,    0.00000,    0.82162,    0.00005,    0.00000,   -1.55648,   -1.57083,    0.00000,    0.08173,   -0.00004,    0.00000,   -0.08186,    0.00001,    0.00000,   -0.14242
   0.18000,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57078,    0.00000,    0.88031,    0.00005,    0.00000,   -1.48509,   -1.57084,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.06139,   -0.00001,    0.00000,   -0.13225
   0.18100,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57078,    0.00000,    0.88031,    0.00001,    0.00000,   -1.09953,   -1.57084,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.16785
   0.18200,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57080,    0.00000,    0.90965,    0.00002,    0.00000,   -1.48509,   -1.57084,    0.00000,    0.12259,   -0.00004,    0.00000,   -0.10744,    0.00000,    0.00000,   -0.16276
   0.18300,    0.00000,    0.00006,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.85097,    0.00006,    0.00000,   -1.34229,   -1.57081,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.09209,    0.00001,    0.00000,   -0.09155
   0.18400,    0.00000,    0.00004,    0.00000,   -0.08701,   -1.57082,    0.00000,    0.85097,    0.00007,    0.00000,   -1.38513,   -1.57086,    0.00000,    0.12259,   -0.00007,    0.00000,   -0.06139,   -0.00004,    0.00000,   -0.16276
   0.18500,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.90965,    0.00000,    0.00000,   -1.35657,   -1.57084,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14242
   0.18600,    0.00000,    0.00000,    0.00000,    0.05801,   -1.57078,    0.00000,    0.90965,    0.00004,    0.00000,   -1.48509,   -1.57086,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.14751
   0.18700,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.79228,    0.00004,    0.00000,   -1.51364,   -1.57083,    0.00000,    0.09194,   -0.00004,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.14751
